,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
17424,2001-05-02 04:00:00,28079006,38,59,2.83
17425,2001-05-03 04:00:00,28079006,38,59,4.11
17426,2001-05-04 04:00:00,28079006,38,59,4.04
17427,2001-05-05 04:00:00,28079006,38,59,2.64
17428,2001-05-06 04:00:00,28079006,38,59,1.92
17429,2001-05-07 04:00:00,28079006,38,59,3.43
17430,2001-05-08 04:00:00,28079006,38,59,4.42
17431,2001-05-09 04:00:00,28079006,38,59,4.35
17432,2001-05-10 04:00:00,28079006,38,59,4.36
17433,2001-05-11 04:00:00,28079006,38,59,7.35
17434,2001-05-12 04:00:00,28079006,38,59,7.33
17435,2001-05-13 04:00:00,28079006,38,59,2.13
17436,2001-05-14 04:00:00,28079006,38,59,3.37
17437,2001-05-15 04:00:00,28079006,38,59,2.63
17438,2001-05-16 04:00:00,28079006,38,59,3.47
17439,2001-05-17 04:00:00,28079006,38,59,4.12
17440,2001-05-18 04:00:00,28079006,38,59,3.37
17441,2001-05-19 04:00:00,28079006,38,59,2.74
17442,2001-05-20 04:00:00,28079006,38,59,2.67
17443,2001-05-21 04:00:00,28079006,38,59,4.26
