,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
16009,2001-05-04 04:00:00,28079006,20,59,20.61
16010,2001-05-05 04:00:00,28079006,20,59,13.38
16011,2001-05-06 04:00:00,28079006,20,59,9.53
16012,2001-05-07 04:00:00,28079006,20,59,18.4
16013,2001-05-08 04:00:00,28079006,20,59,24.29
16014,2001-05-09 04:00:00,28079006,20,59,23.99
16015,2001-05-10 04:00:00,28079006,20,59,23.03
16016,2001-05-11 04:00:00,28079006,20,59,44.66
16017,2001-05-12 04:00:00,28079006,20,59,41.04
16018,2001-05-13 04:00:00,28079006,20,59,10.47
16019,2001-05-14 04:00:00,28079006,20,59,17.98
16020,2001-05-15 04:00:00,28079006,20,59,13.07
16021,2001-05-16 04:00:00,28079006,20,59,19.19
16022,2001-05-17 04:00:00,28079006,20,59,22.08
16023,2001-05-18 04:00:00,28079006,20,59,16.91
16024,2001-05-19 04:00:00,28079006,20,59,13.93
16025,2001-05-20 04:00:00,28079006,20,59,13.29
16026,2001-05-21 04:00:00,28079006,20,59,23.26
